game_id,game_date,season,away_team_id,away_team,home_team_id,home_team,away_score,home_score,home_team_won
633080,2021-07-31,2021,133,Oakland Athletics,108,Los Angeles Angels,0,1,1
633085,2021-07-31,2021,118,Kansas City Royals,141,Toronto Blue Jays,0,4,1
633088,2021-07-31,2021,117,Houston Astros,137,San Francisco Giants,6,8,1
633090,2021-07-31,2021,111,Boston Red Sox,139,Tampa Bay Rays,5,9,1
633092,2021-07-31,2021,147,New York Yankees,146,Miami Marlins,4,2,0
633099,2021-07-31,2021,119,Los Angeles Dodgers,109,Arizona Diamondbacks,8,3,0
633105,2021-07-31,2021,110,Baltimore Orioles,116,Detroit Tigers,5,2,0
633106,2021-07-31,2021,136,Seattle Mariners,140,Texas Rangers,4,5,1
633117,2021-07-31,2021,158,Milwaukee Brewers,144,Atlanta Braves,1,8,1
633127,2021-07-31,2021,142,Minnesota Twins,138,St. Louis Cardinals,8,1,0
633132,2021-07-31,2021,112,Chicago Cubs,120,Washington Nationals,6,3,0
633142,2021-07-31,2021,115,Colorado Rockies,135,San Diego Padres,5,3,0
633024,2021-08-01,2021,142,Minnesota Twins,138,St. Louis Cardinals,3,7,1
633044,2021-08-01,2021,112,Chicago Cubs,120,Washington Nationals,5,6,1
633047,2021-08-01,2021,114,Cleveland Indians,145,Chicago White Sox,1,2,1
633048,2021-08-01,2021,133,Oakland Athletics,108,Los Angeles Angels,8,3,0
633050,2021-08-01,2021,110,Baltimore Orioles,116,Detroit Tigers,2,6,1
633067,2021-08-01,2021,118,Kansas City Royals,141,Toronto Blue Jays,1,5,1
633069,2021-08-01,2021,147,New York Yankees,146,Miami Marlins,3,1,0
633075,2021-08-01,2021,136,Seattle Mariners,140,Texas Rangers,3,4,1
633082,2021-08-01,2021,143,Philadelphia Phillies,134,Pittsburgh Pirates,15,4,0
633084,2021-08-01,2021,115,Colorado Rockies,135,San Diego Padres,1,8,1
633086,2021-08-01,2021,117,Houston Astros,137,San Francisco Giants,3,5,1
633089,2021-08-01,2021,111,Boston Red Sox,139,Tampa Bay Rays,2,3,1
633095,2021-08-01,2021,158,Milwaukee Brewers,144,Atlanta Braves,2,1,0
633101,2021-08-01,2021,119,Los Angeles Dodgers,109,Arizona Diamondbacks,13,0,0
633129,2021-08-01,2021,113,Cincinnati Reds,121,New York Mets,7,1,0
633041,2021-08-02,2021,114,Cleveland Indians,141,Toronto Blue Jays,5,2,0
633054,2021-08-02,2021,108,Los Angeles Angels,140,Texas Rangers,1,4,1
633057,2021-08-02,2021,143,Philadelphia Phillies,120,Washington Nationals,7,5,0
633070,2021-08-02,2021,136,Seattle Mariners,139,Tampa Bay Rays,8,2,0
633072,2021-08-02,2021,134,Pittsburgh Pirates,158,Milwaukee Brewers,2,6,1
633077,2021-08-02,2021,137,San Francisco Giants,109,Arizona Diamondbacks,11,8,0
633078,2021-08-02,2021,110,Baltimore Orioles,147,New York Yankees,7,1,0
633079,2021-08-02,2021,121,New York Mets,146,Miami Marlins,3,6,1
633005,2021-08-03,2021,136,Seattle Mariners,139,Tampa Bay Rays,4,2,0
633022,2021-08-03,2021,135,San Diego Padres,133,Oakland Athletics,8,1,0
633023,2021-08-03,2021,110,Baltimore Orioles,147,New York Yankees,1,13,1
633025,2021-08-03,2021,137,San Francisco Giants,109,Arizona Diamondbacks,1,3,1
633030,2021-08-03,2021,118,Kansas City Royals,145,Chicago White Sox,1,7,1
633032,2021-08-03,2021,144,Atlanta Braves,138,St. Louis Cardinals,6,1,0
633036,2021-08-03,2021,114,Cleveland Indians,141,Toronto Blue Jays,2,7,1
633038,2021-08-03,2021,112,Chicago Cubs,115,Colorado Rockies,6,13,1
633045,2021-08-03,2021,142,Minnesota Twins,113,Cincinnati Reds,7,5,0
633049,2021-08-03,2021,121,New York Mets,146,Miami Marlins,4,5,1
633056,2021-08-03,2021,108,Los Angeles Angels,140,Texas Rangers,11,3,0
633059,2021-08-03,2021,134,Pittsburgh Pirates,158,Milwaukee Brewers,8,5,0
633061,2021-08-03,2021,117,Houston Astros,119,Los Angeles Dodgers,3,0,0
633066,2021-08-03,2021,143,Philadelphia Phillies,120,Washington Nationals,5,4,0
633087,2021-08-03,2021,111,Boston Red Sox,116,Detroit Tigers,2,4,1
633010,2021-08-04,2021,135,San Diego Padres,133,Oakland Athletics,4,5,1
633011,2021-08-04,2021,114,Cleveland Indians,141,Toronto Blue Jays,6,8,1
633018,2021-08-04,2021,110,Baltimore Orioles,147,New York Yankees,3,10,1
633019,2021-08-04,2021,117,Houston Astros,119,Los Angeles Dodgers,5,7,1
633021,2021-08-04,2021,121,New York Mets,146,Miami Marlins,5,3,0
633027,2021-08-04,2021,136,Seattle Mariners,139,Tampa Bay Rays,3,4,1
633037,2021-08-04,2021,144,Atlanta Braves,138,St. Louis Cardinals,7,4,0
633040,2021-08-04,2021,143,Philadelphia Phillies,120,Washington Nationals,9,5,0
633046,2021-08-04,2021,137,San Francisco Giants,109,Arizona Diamondbacks,7,1,0
633052,2021-08-04,2021,111,Boston Red Sox,116,Detroit Tigers,4,1,0
633053,2021-08-04,2021,118,Kansas City Royals,145,Chicago White Sox,9,1,0
633055,2021-08-04,2021,108,Los Angeles Angels,140,Texas Rangers,2,1,0
633060,2021-08-04,2021,112,Chicago Cubs,115,Colorado Rockies,3,2,0
633068,2021-08-04,2021,134,Pittsburgh Pirates,158,Milwaukee Brewers,2,4,1
633071,2021-08-04,2021,142,Minnesota Twins,113,Cincinnati Reds,5,6,1
632992,2021-08-05,2021,143,Philadelphia Phillies,120,Washington Nationals,7,6,0
632998,2021-08-05,2021,142,Minnesota Twins,117,Houston Astros,5,3,0
633003,2021-08-05,2021,114,Cleveland Indians,141,Toronto Blue Jays,0,3,1
633004,2021-08-05,2021,108,Los Angeles Angels,140,Texas Rangers,5,0,0
633013,2021-08-05,2021,136,Seattle Mariners,147,New York Yankees,3,5,1
633015,2021-08-05,2021,118,Kansas City Royals,145,Chicago White Sox,3,2,0
633026,2021-08-05,2021,111,Boston Red Sox,116,Detroit Tigers,1,8,1
633033,2021-08-05,2021,121,New York Mets,146,Miami Marlins,2,4,1
633034,2021-08-05,2021,134,Pittsburgh Pirates,113,Cincinnati Reds,4,7,1
633042,2021-08-05,2021,137,San Francisco Giants,109,Arizona Diamondbacks,5,4,0
633043,2021-08-05,2021,144,Atlanta Braves,138,St. Louis Cardinals,8,4,0
633064,2021-08-05,2021,112,Chicago Cubs,115,Colorado Rockies,5,6,1
632974,2021-08-06,2021,111,Boston Red Sox,141,Toronto Blue Jays,4,12,1
632980,2021-08-06,2021,145,Chicago White Sox,112,Chicago Cubs,8,6,0
632982,2021-08-06,2021,118,Kansas City Royals,138,St. Louis Cardinals,2,4,1
632990,2021-08-06,2021,116,Detroit Tigers,114,Cleveland Indians,1,6,1
633002,2021-08-06,2021,134,Pittsburgh Pirates,113,Cincinnati Reds,0,10,1
633006,2021-08-06,2021,139,Tampa Bay Rays,110,Baltimore Orioles,10,6,0
633008,2021-08-06,2021,109,Arizona Diamondbacks,135,San Diego Padres,8,5,0
633017,2021-08-06,2021,140,Texas Rangers,133,Oakland Athletics,1,4,1
633020,2021-08-06,2021,137,San Francisco Giants,158,Milwaukee Brewers,1,2,1
633028,2021-08-06,2021,108,Los Angeles Angels,119,Los Angeles Dodgers,4,3,0
633029,2021-08-06,2021,142,Minnesota Twins,117,Houston Astros,5,4,0
633031,2021-08-06,2021,120,Washington Nationals,144,Atlanta Braves,4,8,1
633035,2021-08-06,2021,146,Miami Marlins,115,Colorado Rockies,2,14,1
633062,2021-08-06,2021,136,Seattle Mariners,147,New York Yankees,2,3,1
633074,2021-08-06,2021,121,New York Mets,143,Philadelphia Phillies,2,4,1
632950,2021-08-07,2021,136,Seattle Mariners,147,New York Yankees,4,5,1
632962,2021-08-07,2021,140,Texas Rangers,133,Oakland Athletics,3,12,1
632963,2021-08-07,2021,111,Boston Red Sox,141,Toronto Blue Jays,0,1,1
632968,2021-08-07,2021,118,Kansas City Royals,138,St. Louis Cardinals,2,5,1
632981,2021-08-07,2021,121,New York Mets,143,Philadelphia Phillies,3,5,1
632983,2021-08-07,2021,137,San Francisco Giants,158,Milwaukee Brewers,9,6,0
632986,2021-08-07,2021,108,Los Angeles Angels,119,Los Angeles Dodgers,3,5,1
632988,2021-08-07,2021,109,Arizona Diamondbacks,135,San Diego Padres,2,6,1
632993,2021-08-07,2021,116,Detroit Tigers,114,Cleveland Indians,2,1,0
632994,2021-08-07,2021,120,Washington Nationals,144,Atlanta Braves,3,2,0
632995,2021-08-07,2021,142,Minnesota Twins,117,Houston Astros,0,4,1
632999,2021-08-07,2021,134,Pittsburgh Pirates,113,Cincinnati Reds,3,11,1
633001,2021-08-07,2021,146,Miami Marlins,115,Colorado Rockies,4,7,1
633012,2021-08-07,2021,145,Chicago White Sox,112,Chicago Cubs,4,0,0
633014,2021-08-07,2021,139,Tampa Bay Rays,110,Baltimore Orioles,12,3,0
633246,2021-08-07,2021,111,Boston Red Sox,141,Toronto Blue Jays,2,1,0
632945,2021-08-08,2021,137,San Francisco Giants,158,Milwaukee Brewers,5,4,0
632953,2021-08-08,2021,136,Seattle Mariners,147,New York Yankees,2,0,0
632956,2021-08-08,2021,108,Los Angeles Angels,119,Los Angeles Dodgers,2,8,1
632957,2021-08-08,2021,142,Minnesota Twins,117,Houston Astros,7,5,0
632967,2021-08-08,2021,121,New York Mets,143,Philadelphia Phillies,0,3,1
632970,2021-08-08,2021,145,Chicago White Sox,112,Chicago Cubs,9,3,0
632971,2021-08-08,2021,139,Tampa Bay Rays,110,Baltimore Orioles,9,6,0
632975,2021-08-08,2021,120,Washington Nationals,144,Atlanta Braves,4,5,1
632977,2021-08-08,2021,146,Miami Marlins,115,Colorado Rockies,8,13,1
632985,2021-08-08,2021,118,Kansas City Royals,138,St. Louis Cardinals,6,5,0
632991,2021-08-08,2021,116,Detroit Tigers,114,Cleveland Indians,5,7,1
633007,2021-08-08,2021,111,Boston Red Sox,141,Toronto Blue Jays,8,9,1
633009,2021-08-08,2021,134,Pittsburgh Pirates,113,Cincinnati Reds,2,3,1
633039,2021-08-08,2021,140,Texas Rangers,133,Oakland Athletics,3,6,1
633051,2021-08-08,2021,109,Arizona Diamondbacks,135,San Diego Padres,0,2,1
632942,2021-08-09,2021,146,Miami Marlins,135,San Diego Padres,3,8,1
632964,2021-08-09,2021,145,Chicago White Sox,142,Minnesota Twins,11,1,0
632979,2021-08-09,2021,147,New York Yankees,118,Kansas City Royals,8,6,0
634173,2021-08-09,2021,113,Cincinnati Reds,114,Cleveland Indians,3,9,1
632208,2021-08-10,2021,108,Los Angeles Angels,141,Toronto Blue Jays,6,3,0
632933,2021-08-10,2021,109,Arizona Diamondbacks,137,San Francisco Giants,7,8,1
632934,2021-08-10,2021,145,Chicago White Sox,142,Minnesota Twins,3,4,1
632940,2021-08-10,2021,141,Toronto Blue Jays,108,Los Angeles Angels,4,0,0
632948,2021-08-10,2021,138,St. Louis Cardinals,134,Pittsburgh Pirates,4,1,0
632955,2021-08-10,2021,140,Texas Rangers,136,Seattle Mariners,5,4,0
632960,2021-08-10,2021,116,Detroit Tigers,110,Baltimore Orioles,9,4,0
632966,2021-08-10,2021,120,Washington Nationals,121,New York Mets,7,8,1
632966,2021-08-10,2021,120,Washington Nationals,121,New York Mets,7,8,1
632973,2021-08-10,2021,115,Colorado Rockies,117,Houston Astros,0,5,1
632976,2021-08-10,2021,146,Miami Marlins,135,San Diego Padres,5,6,1
632978,2021-08-10,2021,133,Oakland Athletics,114,Cleveland Indians,4,3,0
632984,2021-08-10,2021,119,Los Angeles Dodgers,143,Philadelphia Phillies,5,0,0
632987,2021-08-10,2021,147,New York Yankees,118,Kansas City Royals,4,8,1
632989,2021-08-10,2021,113,Cincinnati Reds,144,Atlanta Braves,2,3,1
632996,2021-08-10,2021,139,Tampa Bay Rays,111,Boston Red Sox,8,4,0
632997,2021-08-10,2021,158,Milwaukee Brewers,112,Chicago Cubs,4,2,0
633000,2021-08-10,2021,158,Milwaukee Brewers,112,Chicago Cubs,6,3,0
632904,2021-08-11,2021,115,Colorado Rockies,117,Houston Astros,1,5,1
632915,2021-08-11,2021,119,Los Angeles Dodgers,143,Philadelphia Phillies,8,2,0
632922,2021-08-11,2021,116,Detroit Tigers,110,Baltimore Orioles,5,2,0
632923,2021-08-11,2021,113,Cincinnati Reds,144,Atlanta Braves,6,8,1
632927,2021-08-11,2021,145,Chicago White Sox,142,Minnesota Twins,0,1,1
632928,2021-08-11,2021,138,St. Louis Cardinals,134,Pittsburgh Pirates,4,0,0
632931,2021-08-11,2021,139,Tampa Bay Rays,111,Boston Red Sox,8,20,1
632935,2021-08-11,2021,147,New York Yankees,118,Kansas City Royals,5,2,0
632937,2021-08-11,2021,133,Oakland Athletics,114,Cleveland Indians,6,3,0
632946,2021-08-11,2021,158,Milwaukee Brewers,112,Chicago Cubs,10,0,0
632951,2021-08-11,2021,109,Arizona Diamondbacks,137,San Francisco Giants,2,7,1
632952,2021-08-11,2021,140,Texas Rangers,136,Seattle Mariners,1,2,1
632959,2021-08-11,2021,146,Miami Marlins,135,San Diego Padres,7,0,0
632965,2021-08-11,2021,141,Toronto Blue Jays,108,Los Angeles Angels,10,2,0
632900,2021-08-12,2021,133,Oakland Athletics,114,Cleveland Indians,17,0,0
632903,2021-08-12,2021,139,Tampa Bay Rays,111,Boston Red Sox,8,1,0
632912,2021-08-12,2021,120,Washington Nationals,121,New York Mets,4,5,1
632914,2021-08-12,2021,135,San Diego Padres,109,Arizona Diamondbacks,3,12,1
632918,2021-08-12,2021,141,Toronto Blue Jays,108,Los Angeles Angels,3,6,1
632924,2021-08-12,2021,147,New York Yankees,145,Chicago White Sox,8,9,1
632929,2021-08-12,2021,113,Cincinnati Reds,144,Atlanta Braves,12,3,0
632938,2021-08-12,2021,116,Detroit Tigers,110,Baltimore Orioles,6,4,0
632939,2021-08-12,2021,115,Colorado Rockies,137,San Francisco Giants,0,7,1
632944,2021-08-12,2021,138,St. Louis Cardinals,134,Pittsburgh Pirates,7,6,0
632947,2021-08-12,2021,140,Texas Rangers,136,Seattle Mariners,1,3,1
632949,2021-08-12,2021,120,Washington Nationals,121,New York Mets,1,4,1
632969,2021-08-12,2021,119,Los Angeles Dodgers,143,Philadelphia Phillies,1,2,1
633016,2021-08-12,2021,158,Milwaukee Brewers,112,Chicago Cubs,17,4,0
632901,2021-08-13,2021,113,Cincinnati Reds,143,Philadelphia Phillies,6,1,0
632902,2021-08-13,2021,110,Baltimore Orioles,111,Boston Red Sox,1,8,1
632906,2021-08-13,2021,115,Colorado Rockies,137,San Francisco Giants,4,5,1
632911,2021-08-13,2021,119,Los Angeles Dodgers,121,New York Mets,6,5,0
632920,2021-08-13,2021,114,Cleveland Indians,116,Detroit Tigers,7,4,0
632921,2021-08-13,2021,144,Atlanta Braves,120,Washington Nationals,4,2,0
632926,2021-08-13,2021,139,Tampa Bay Rays,142,Minnesota Twins,10,4,0
632930,2021-08-13,2021,112,Chicago Cubs,146,Miami Marlins,10,14,1
632932,2021-08-13,2021,135,San Diego Padres,109,Arizona Diamondbacks,2,3,1
632936,2021-08-13,2021,133,Oakland Athletics,140,Texas Rangers,6,8,1
632943,2021-08-13,2021,138,St. Louis Cardinals,118,Kansas City Royals,6,0,0
632954,2021-08-13,2021,141,Toronto Blue Jays,136,Seattle Mariners,2,3,1
632972,2021-08-13,2021,117,Houston Astros,108,Los Angeles Angels,4,1,0
632818,2021-08-14,2021,138,St. Louis Cardinals,118,Kansas City Royals,9,4,0
632819,2021-08-14,2021,114,Cleveland Indians,116,Detroit Tigers,4,6,1
632820,2021-08-14,2021,158,Milwaukee Brewers,134,Pittsburgh Pirates,4,14,1
632877,2021-08-14,2021,135,San Diego Padres,109,Arizona Diamondbacks,0,7,1
632885,2021-08-14,2021,144,Atlanta Braves,120,Washington Nationals,12,2,0
632889,2021-08-14,2021,115,Colorado Rockies,137,San Francisco Giants,4,1,0
632894,2021-08-14,2021,133,Oakland Athletics,140,Texas Rangers,8,3,0
632897,2021-08-14,2021,158,Milwaukee Brewers,134,Pittsburgh Pirates,6,0,0
632898,2021-08-14,2021,147,New York Yankees,145,Chicago White Sox,7,5,0
632905,2021-08-14,2021,110,Baltimore Orioles,111,Boston Red Sox,2,16,1
632907,2021-08-14,2021,141,Toronto Blue Jays,136,Seattle Mariners,3,9,1
632913,2021-08-14,2021,139,Tampa Bay Rays,142,Minnesota Twins,0,12,1
632916,2021-08-14,2021,113,Cincinnati Reds,143,Philadelphia Phillies,1,6,1
632925,2021-08-14,2021,117,Houston Astros,108,Los Angeles Angels,8,2,0
632941,2021-08-14,2021,112,Chicago Cubs,146,Miami Marlins,4,5,1
632958,2021-08-14,2021,119,Los Angeles Dodgers,121,New York Mets,2,1,0
632847,2021-08-15,2021,133,Oakland Athletics,140,Texas Rangers,4,7,1
632857,2021-08-15,2021,141,Toronto Blue Jays,136,Seattle Mariners,8,3,0
632860,2021-08-15,2021,138,St. Louis Cardinals,118,Kansas City Royals,7,2,0
632863,2021-08-15,2021,115,Colorado Rockies,137,San Francisco Giants,2,5,1
632866,2021-08-15,2021,139,Tampa Bay Rays,142,Minnesota Twins,4,5,1
632867,2021-08-15,2021,144,Atlanta Braves,120,Washington Nationals,6,5,0
632874,2021-08-15,2021,112,Chicago Cubs,146,Miami Marlins,1,4,1
632876,2021-08-15,2021,158,Milwaukee Brewers,134,Pittsburgh Pirates,2,1,0
632881,2021-08-15,2021,117,Houston Astros,108,Los Angeles Angels,1,3,1
632891,2021-08-15,2021,113,Cincinnati Reds,143,Philadelphia Phillies,7,4,0
632895,2021-08-15,2021,119,Los Angeles Dodgers,121,New York Mets,14,4,0
632899,2021-08-15,2021,147,New York Yankees,145,Chicago White Sox,5,3,0
632910,2021-08-15,2021,114,Cleveland Indians,116,Detroit Tigers,11,0,0
632917,2021-08-15,2021,135,San Diego Padres,109,Arizona Diamondbacks,8,2,0
632961,2021-08-15,2021,110,Baltimore Orioles,111,Boston Red Sox,2,6,1
632813,2021-08-16,2021,135,San Diego Padres,115,Colorado Rockies,5,6,1
632858,2021-08-16,2021,144,Atlanta Braves,146,Miami Marlins,12,2,0
632873,2021-08-16,2021,114,Cleveland Indians,142,Minnesota Twins,4,5,1
632878,2021-08-16,2021,112,Chicago Cubs,113,Cincinnati Reds,5,14,1
632882,2021-08-16,2021,134,Pittsburgh Pirates,119,Los Angeles Dodgers,1,2,1
632883,2021-08-16,2021,117,Houston Astros,118,Kansas City Royals,6,7,1
632886,2021-08-16,2021,121,New York Mets,137,San Francisco Giants,5,7,1
632890,2021-08-16,2021,110,Baltimore Orioles,139,Tampa Bay Rays,2,9,1
632892,2021-08-16,2021,133,Oakland Athletics,145,Chicago White Sox,2,5,1
633421,2021-08-16,2021,108,Los Angeles Angels,147,New York Yankees,1,2,1
632825,2021-08-17,2021,141,Toronto Blue Jays,120,Washington Nationals,6,12,1
632851,2021-08-17,2021,135,San Diego Padres,115,Colorado Rockies,3,7,1
632853,2021-08-17,2021,136,Seattle Mariners,140,Texas Rangers,3,1,0
632864,2021-08-17,2021,110,Baltimore Orioles,139,Tampa Bay Rays,0,10,1
632868,2021-08-17,2021,108,Los Angeles Angels,116,Detroit Tigers,8,2,0
632869,2021-08-17,2021,143,Philadelphia Phillies,109,Arizona Diamondbacks,2,3,1
632871,2021-08-17,2021,112,Chicago Cubs,113,Cincinnati Reds,2,1,0
632872,2021-08-17,2021,144,Atlanta Braves,146,Miami Marlins,2,0,0
632875,2021-08-17,2021,117,Houston Astros,118,Kansas City Royals,1,3,1
632880,2021-08-17,2021,114,Cleveland Indians,142,Minnesota Twins,3,1,0
632884,2021-08-17,2021,158,Milwaukee Brewers,138,St. Louis Cardinals,2,0,0
632893,2021-08-17,2021,111,Boston Red Sox,147,New York Yankees,0,2,1
632908,2021-08-17,2021,133,Oakland Athletics,145,Chicago White Sox,0,9,1
632909,2021-08-17,2021,134,Pittsburgh Pirates,119,Los Angeles Dodgers,3,4,1
632919,2021-08-17,2021,121,New York Mets,137,San Francisco Giants,2,3,1
633291,2021-08-17,2021,111,Boston Red Sox,147,New York Yankees,3,5,1
632831,2021-08-18,2021,114,Cleveland Indians,142,Minnesota Twins,7,8,1
632839,2021-08-18,2021,112,Chicago Cubs,113,Cincinnati Reds,7,1,0
632844,2021-08-18,2021,158,Milwaukee Brewers,138,St. Louis Cardinals,6,4,0
632848,2021-08-18,2021,143,Philadelphia Phillies,109,Arizona Diamondbacks,2,4,1
632849,2021-08-18,2021,110,Baltimore Orioles,139,Tampa Bay Rays,4,8,1
632850,2021-08-18,2021,121,New York Mets,137,San Francisco Giants,6,2,0
632852,2021-08-18,2021,111,Boston Red Sox,147,New York Yankees,2,5,1
632854,2021-08-18,2021,133,Oakland Athletics,145,Chicago White Sox,2,3,1
632855,2021-08-18,2021,136,Seattle Mariners,140,Texas Rangers,3,1,0
632856,2021-08-18,2021,141,Toronto Blue Jays,120,Washington Nationals,5,8,1
632859,2021-08-18,2021,117,Houston Astros,118,Kansas City Royals,2,3,1
632861,2021-08-18,2021,108,Los Angeles Angels,116,Detroit Tigers,3,1,0
632862,2021-08-18,2021,135,San Diego Padres,115,Colorado Rockies,5,7,1
632865,2021-08-18,2021,144,Atlanta Braves,146,Miami Marlins,11,9,0
632887,2021-08-18,2021,134,Pittsburgh Pirates,119,Los Angeles Dodgers,0,9,1
632816,2021-08-19,2021,146,Miami Marlins,113,Cincinnati Reds,1,6,1
632823,2021-08-19,2021,133,Oakland Athletics,145,Chicago White Sox,5,4,0
632833,2021-08-19,2021,110,Baltimore Orioles,139,Tampa Bay Rays,2,7,1
632835,2021-08-19,2021,121,New York Mets,119,Los Angeles Dodgers,1,4,1
632838,2021-08-19,2021,136,Seattle Mariners,140,Texas Rangers,9,8,0
632840,2021-08-19,2021,142,Minnesota Twins,147,New York Yankees,5,7,1
632841,2021-08-19,2021,143,Philadelphia Phillies,109,Arizona Diamondbacks,2,6,1
632843,2021-08-19,2021,117,Houston Astros,118,Kansas City Royals,6,3,0
632845,2021-08-19,2021,158,Milwaukee Brewers,138,St. Louis Cardinals,4,8,1
632846,2021-08-19,2021,108,Los Angeles Angels,116,Detroit Tigers,13,10,0
632774,2021-08-20,2021,136,Seattle Mariners,117,Houston Astros,3,12,1
632799,2021-08-20,2021,142,Minnesota Twins,147,New York Yankees,2,10,1
632809,2021-08-20,2021,137,San Francisco Giants,133,Oakland Athletics,1,4,1
632811,2021-08-20,2021,121,New York Mets,119,Los Angeles Dodgers,2,3,1
632814,2021-08-20,2021,144,Atlanta Braves,110,Baltimore Orioles,3,0,0
632815,2021-08-20,2021,134,Pittsburgh Pirates,138,St. Louis Cardinals,4,0,0
632817,2021-08-20,2021,143,Philadelphia Phillies,135,San Diego Padres,4,3,0
632826,2021-08-20,2021,118,Kansas City Royals,112,Chicago Cubs,6,2,0
632827,2021-08-20,2021,140,Texas Rangers,111,Boston Red Sox,0,6,1
632828,2021-08-20,2021,109,Arizona Diamondbacks,115,Colorado Rockies,4,9,1
632832,2021-08-20,2021,146,Miami Marlins,113,Cincinnati Reds,3,5,1
632836,2021-08-20,2021,145,Chicago White Sox,139,Tampa Bay Rays,7,5,0
632837,2021-08-20,2021,108,Los Angeles Angels,114,Cleveland Indians,1,9,1
632888,2021-08-20,2021,116,Detroit Tigers,141,Toronto Blue Jays,4,1,0
632896,2021-08-20,2021,120,Washington Nationals,158,Milwaukee Brewers,4,1,0
632775,2021-08-21,2021,116,Detroit Tigers,141,Toronto Blue Jays,0,3,1
632780,2021-08-21,2021,108,Los Angeles Angels,114,Cleveland Indians,1,5,1
632790,2021-08-21,2021,109,Arizona Diamondbacks,115,Colorado Rockies,2,5,1
632795,2021-08-21,2021,121,New York Mets,119,Los Angeles Dodgers,3,4,1
632797,2021-08-21,2021,146,Miami Marlins,113,Cincinnati Reds,4,7,1
